"","x"
"63180","chr13_30978262_30978668"
"63181","chr13_30985277_30986368"
"63182","chr13_30993769_30994223"
"63183","chr13_30997498_30998193"
"63184","chr13_31082384_31082870"
"63185","chr13_31207774_31208177"
"63186","chr13_31249162_31249989"
"63187","chr13_31359318_31359658"
"63188","chr13_31362356_31362771"
"63189","chr13_31364398_31364707"
"63190","chr13_31408336_31409481"
"63191","chr13_31472318_31472930"
"63192","chr13_31518333_31518671"
"63193","chr13_31557402_31560288"
"63194","chr13_31615658_31616069"
"63195","chr13_31618069_31619029"
"63196","chr13_31624438_31627056"
"63197","chr13_31629108_31630334"
"63198","chr13_31632439_31632904"
"63199","chr13_31658968_31659458"
"63200","chr13_31672138_31672419"
"63201","chr13_31768097_31768361"
"63202","chr13_31792424_31793161"
"63203","chr13_31796408_31797873"
"63204","chr13_31800926_31801834"
"63205","chr13_31805570_31808894"
"63206","chr13_31810489_31811766"
"63207","chr13_31820634_31821179"
"63208","chr13_31864760_31865124"
"63209","chr13_32018925_32019215"
"63210","chr13_32020565_32021277"
"63211","chr13_32179846_32180247"
"63212","chr13_32213983_32214505"
"63213","chr13_32267486_32267511"
"63214","chr13_32297487_32297831"
"63215","chr13_32337848_32339411"
"63216","chr13_32411553_32412010"
"63217","chr13_32426208_32426581"
"63218","chr13_32449645_32450119"
"63219","chr13_32493345_32493628"
"63220","chr13_32530880_32531476"
"63221","chr13_32657512_32657941"
"63222","chr13_32681079_32681585"
"63223","chr13_32731327_32731661"
"63224","chr13_32759067_32759523"
"63225","chr13_32801392_32803416"
"63226","chr13_32851991_32852387"
"63227","chr13_32866441_32866903"
"63228","chr13_32902415_32903697"
"63229","chr13_33004283_33005056"
"63230","chr13_33085300_33086330"
"63231","chr13_33935339_33936243"
"63232","chr13_33956771_33957404"
"63233","chr13_33964251_33965362"
"63234","chr13_33995255_33995553"
"63235","chr13_34001893_34003417"
"63236","chr13_34016971_34017305"
"63237","chr13_34037152_34038410"
"63238","chr13_34046297_34046935"
"63239","chr13_34066319_34066746"
"63240","chr13_34076365_34078694"
"63241","chr13_34087291_34087927"
"63242","chr13_34088687_34089411"
"63243","chr13_34095534_34097384"
"63244","chr13_34125586_34125937"
"63245","chr13_34128289_34134893"
"63246","chr13_34136263_34137267"
"63247","chr13_34148207_34150882"
"63248","chr13_34153385_34155312"
"63249","chr13_34156206_34157273"
"63250","chr13_34162505_34163827"
"63251","chr13_34187429_34187948"
"63252","chr13_34192607_34193008"
"63253","chr13_34223134_34223643"
"63254","chr13_34226922_34227262"
"63255","chr13_34238414_34239822"
"63256","chr13_34248105_34249831"
"63257","chr13_34279032_34279175"
"63258","chr13_34287519_34288172"
"63259","chr13_34312892_34313638"
"63260","chr13_34341952_34342705"
"63261","chr13_34343420_34346339"
"63262","chr13_34462310_34463470"
"63263","chr13_34538094_34538339"
"63264","chr13_34575345_34576395"
"63265","chr13_34607118_34607433"
"63266","chr13_34612425_34612923"
"63267","chr13_34635869_34636453"
"63268","chr13_34642957_34643359"
"63269","chr13_34646357_34646423"
"63270","chr13_34650825_34653569"
"63271","chr13_34675879_34676522"
"63272","chr13_34685414_34685461"
"63273","chr13_34715503_34715720"
"63274","chr13_34735006_34735417"
"63275","chr13_34800971_34801296"
"63276","chr13_34814228_34815379"
"63277","chr13_34826911_34827743"
"63278","chr13_34864310_34865061"
"63279","chr13_34873609_34876347"
"63280","chr13_34934871_34935610"
"63281","chr13_34958372_34958474"
"63282","chr13_34963669_34964342"
"63283","chr13_34993203_34994954"
"63284","chr13_35087362_35088112"
"63285","chr13_35131142_35131600"
"63286","chr13_35189096_35189658"
"63287","chr13_35345401_35346157"
"63288","chr13_35348242_35348937"
"63289","chr13_35457017_35457315"
"63290","chr13_35469357_35470042"
"63291","chr13_35473846_35474498"
"63292","chr13_35501489_35503948"
"63293","chr13_35650100_35650837"
"63294","chr13_35740362_35742487"
"63295","chr13_35776092_35776537"
"63296","chr13_35798938_35798986"
"63297","chr13_35799738_35799742"
"63298","chr13_35805802_35806718"
"63299","chr13_35809857_35810340"
"63300","chr13_35880372_35881171"
"63301","chr13_35884536_35885485"
"63302","chr13_35905534_35906785"
"63303","chr13_35937927_35938432"
"63304","chr13_35947251_35947802"
"63305","chr13_35950058_35950334"
"63306","chr13_35967971_35969920"
"63307","chr13_35976858_35977340"
"63308","chr13_35980290_35980944"
"63309","chr13_35989354_35989575"
"63310","chr13_35993940_35994780"
"63311","chr13_36019196_36020168"
"63312","chr13_36116615_36118301"
"63313","chr13_36129491_36130059"
"63314","chr13_36193663_36193828"
"63315","chr13_36265029_36265931"
"63316","chr13_36282000_36284440"
"63317","chr13_36293312_36294070"
"63318","chr13_36295671_36296401"
"63319","chr13_36297981_36298738"
"63320","chr13_36316801_36318235"
"63321","chr13_36364512_36364810"
"63322","chr13_36368901_36369065"
"63323","chr13_36492394_36494155"
"63324","chr13_36517975_36518782"
"63325","chr13_36533472_36533985"
"63326","chr13_36555143_36555580"
"63327","chr13_36562623_36563304"
"63328","chr13_36565009_36565297"
"63329","chr13_36578056_36579480"
"63330","chr13_36582407_36582924"
"63331","chr13_36583504_36584331"
"63332","chr13_36612493_36613676"
"63333","chr13_36716664_36717111"
"63334","chr13_36723744_36725419"
"63335","chr13_36725996_36728117"
"63336","chr13_36730064_36732666"
"63337","chr13_36733559_36737012"
"63338","chr13_36766848_36767251"
"63339","chr13_36802094_36802307"
"63340","chr13_36903921_36904188"
"63341","chr13_36919772_36920089"
"63342","chr13_37081554_37082084"
"63343","chr13_37103871_37104808"
"63344","chr13_37151919_37152552"
"63345","chr13_37159153_37159210"
"63346","chr13_37214759_37215341"
"63347","chr13_37239964_37240551"
"63348","chr13_37249677_37251396"
"63349","chr13_37290611_37290994"
"63350","chr13_37298021_37298202"
"63351","chr13_37309206_37309673"
"63352","chr13_37311208_37313289"
"63353","chr13_37361640_37361795"
"63354","chr13_37363464_37363918"
"63355","chr13_37388301_37389711"
"63356","chr13_37421667_37422006"
"63357","chr13_37433932_37434891"
"63358","chr13_37439020_37439085"
"63359","chr13_37452043_37453612"
"63360","chr13_37456956_37457882"
"63361","chr13_37467884_37468748"
"63362","chr13_37470518_37470588"
"63363","chr13_37477631_37478645"
"63364","chr13_37482505_37483453"
"63365","chr13_37509303_37509695"
"63366","chr13_37513771_37514662"
"63367","chr13_37517307_37517572"
"63368","chr13_37525268_37525434"
"63369","chr13_37541658_37542080"
"63370","chr13_37579490_37580392"
"63371","chr13_37602888_37604125"
"63372","chr13_37680862_37681258"
"63373","chr13_37749584_37749804"
"63374","chr13_37761178_37761925"
"63375","chr13_37777972_37779369"
"63376","chr13_37825122_37828210"
"63377","chr13_37857059_37858566"
"63378","chr13_37862629_37862744"
"63379","chr13_37866835_37867300"
"63380","chr13_37923601_37924816"
"63381","chr13_37963314_37964916"
"63382","chr13_37969116_37970724"
"63383","chr13_37993356_37994756"
"63384","chr13_38036590_38037869"
"63385","chr13_38064866_38065205"
"63386","chr13_38103396_38103820"
"63387","chr13_38151184_38152980"
"63388","chr13_38162755_38163042"
"63389","chr13_38204456_38205636"
"63390","chr13_38230467_38230880"
"63391","chr13_38242284_38242724"
"63392","chr13_38324316_38325076"
"63393","chr13_38333258_38334025"
"63394","chr13_38342626_38343021"
"63395","chr13_38344600_38346724"
"63396","chr13_38354107_38354997"
"63397","chr13_38407643_38408569"
"63398","chr13_38410110_38411306"
"63399","chr13_38527135_38529071"
"63400","chr13_38543384_38543672"
"63401","chr13_38625726_38626323"
"63402","chr13_38634082_38635525"
"63403","chr13_38643553_38644555"
"63404","chr13_38658139_38659520"
"63405","chr13_38690096_38690358"
"63406","chr13_38879049_38879534"
"63407","chr13_38918209_38918610"
"63408","chr13_38959942_38961053"
"63409","chr13_38992473_38992992"
"63410","chr13_39011479_39012269"
"63411","chr13_39091909_39092482"
"63412","chr13_39183656_39184273"
"63413","chr13_39350583_39351158"
"63414","chr13_39362573_39362994"
"63415","chr13_39440838_39441398"
"63416","chr13_39523319_39524514"
"63417","chr13_39570890_39571867"
"63418","chr13_39647359_39647738"
"63419","chr13_39649558_39649912"
"63420","chr13_39774130_39774514"
"63421","chr13_39823306_39824710"
"63422","chr13_39834811_39835614"
"63423","chr13_39877432_39878309"
"63424","chr13_39903331_39903722"
"63425","chr13_39923123_39923722"
"63426","chr13_40036924_40037401"
"63427","chr13_40074812_40075604"
"63428","chr13_40323271_40323611"
"63429","chr13_40480759_40481233"
"63430","chr13_40501234_40501570"
"63431","chr13_40606086_40607437"
"63432","chr13_40646726_40647112"
"63433","chr13_40651104_40651495"
"63434","chr13_40703910_40704690"
"63435","chr13_40708838_40709926"
"63436","chr13_40722446_40723857"
"63437","chr13_40725843_40726041"
"63438","chr13_40730086_40731813"
"63439","chr13_40733557_40734383"
"63440","chr13_40749087_40749437"
"63441","chr13_40758062_40758359"
"63442","chr13_40784444_40784706"
"63443","chr13_40843365_40843896"
"63444","chr13_40854594_40855001"
"63445","chr13_40859502_40860119"
"63446","chr13_40886559_40887593"
"63447","chr13_40890553_40891033"
"63448","chr13_40914130_40914452"
"63449","chr13_40917095_40918377"
"63450","chr13_40938859_40939455"
"63451","chr13_40994263_40995140"
"63452","chr13_40999976_41001799"
"63453","chr13_41015785_41017024"
"63454","chr13_41071396_41072137"
"63455","chr13_41074112_41074806"
"63456","chr13_41077988_41079928"
"63457","chr13_41085106_41085505"
"63458","chr13_41123828_41124132"
"63459","chr13_41134923_41135252"
"63460","chr13_41219257_41220958"
"63461","chr13_41231160_41232180"
"63462","chr13_41238562_41239130"
"63463","chr13_41246991_41247285"
"63464","chr13_41249213_41250945"
"63465","chr13_41283187_41283651"
"63466","chr13_41302654_41303101"
"63467","chr13_41320841_41321828"
"63468","chr13_41327603_41327957"
"63469","chr13_41339271_41340326"
"63470","chr13_41352183_41353041"
"63471","chr13_41354410_41355190"
"63472","chr13_41357902_41360047"
"63473","chr13_41374075_41374413"
"63474","chr13_41416146_41416403"
"63475","chr13_41442250_41442526"
"63476","chr13_41489735_41490116"
"63477","chr13_41492402_41492545"
"63478","chr13_41571374_41572489"
"63479","chr13_41582774_41582803"
"63480","chr13_41604885_41606871"
"63481","chr13_41625380_41625946"
"63482","chr13_41634478_41634959"
"63483","chr13_41642833_41643322"
"63484","chr13_41662705_41662788"
"63485","chr13_41682299_41682773"
"63486","chr13_41701286_41702173"
"63487","chr13_41709378_41710266"
"63488","chr13_41737575_41738072"
"63489","chr13_41746906_41748110"
"63490","chr13_41758830_41759870"
"63491","chr13_41780581_41781163"
"63492","chr13_41800975_41801841"
"63493","chr13_41807096_41808224"
"63494","chr13_41819901_41820318"
"63495","chr13_41850981_41851126"
"63496","chr13_41908296_41908483"
"63497","chr13_41997946_41998272"
"63498","chr13_42023187_42023598"
"63499","chr13_42049089_42050108"
"63500","chr13_42050802_42053744"
"63501","chr13_42080333_42080375"
"63502","chr13_42089610_42089660"
"63503","chr13_42101356_42101931"
"63504","chr13_42102856_42103815"
"63505","chr13_42149336_42150222"
"63506","chr13_42159373_42159798"
"63507","chr13_42174123_42174320"
"63508","chr13_42175053_42175295"
"63509","chr13_42197976_42198682"
"63510","chr13_42210050_42210479"
"63511","chr13_42225421_42225723"
"63512","chr13_42244662_42245185"
"63513","chr13_42300478_42302961"
"63514","chr13_42403369_42403974"
"63515","chr13_42507539_42507907"
"63516","chr13_42546465_42546793"
"63517","chr13_42575661_42576191"
"63518","chr13_42617387_42617507"
"63519","chr13_42623510_42623830"
"63520","chr13_42649661_42649927"
"63521","chr13_42656597_42657492"
"63522","chr13_42658858_42659243"
"63523","chr13_42671438_42672550"
"63524","chr13_42680521_42682127"
"63525","chr13_42690841_42690853"
"63526","chr13_42709046_42710648"
"63527","chr13_42725593_42726160"
"63528","chr13_42734360_42734431"
"63529","chr13_42738077_42738536"
"63530","chr13_42744556_42744805"
"63531","chr13_42750288_42750744"
"63532","chr13_42752190_42752589"
"63533","chr13_42757692_42758195"
"63534","chr13_42759208_42759483"
"63535","chr13_42761118_42761279"
"63536","chr13_42782277_42782524"
"63537","chr13_42792243_42792721"
"63538","chr13_42812686_42813626"
"63539","chr13_42822496_42823017"
"63540","chr13_42835534_42835923"
"63541","chr13_42842737_42843114"
"63542","chr13_42859184_42859331"
"63543","chr13_42866368_42867122"
"63544","chr13_42894539_42895118"
"63545","chr13_42906010_42906313"
"63546","chr13_42915896_42918505"
"63547","chr13_42927677_42928340"
"63548","chr13_42934437_42935065"
"63549","chr13_42940166_42940615"
"63550","chr13_42950862_42951414"
"63551","chr13_42956322_42956745"
"63552","chr13_42973802_42974152"
"63553","chr13_42977003_42977336"
"63554","chr13_42988122_42988645"
"63555","chr13_42992368_42992666"
"63556","chr13_42996226_42996666"
"63557","chr13_43011634_43011823"
"63558","chr13_43094285_43094786"
"63559","chr13_43108783_43109560"
"63560","chr13_43111925_43112844"
"63561","chr13_43170969_43172628"
"63562","chr13_43173193_43173696"
"63563","chr13_43182642_43183805"
"63564","chr13_43201225_43201440"
"63565","chr13_43230216_43230682"
"63566","chr13_43234837_43235838"
"63567","chr13_43239794_43240264"
"63568","chr13_43240966_43241718"
"63569","chr13_43262193_43262646"
"63570","chr13_43268991_43269272"
"63571","chr13_43272404_43272538"
"63572","chr13_43302167_43305066"
"63573","chr13_43364990_43366204"
"63574","chr13_43397891_43399064"
"63575","chr13_43453036_43453297"
"63576","chr13_43478697_43482367"
"63577","chr13_43493771_43494504"
"63578","chr13_43498785_43499413"
"63579","chr13_43503252_43503949"
"63580","chr13_43517090_43517729"
"63581","chr13_43524805_43526200"
"63582","chr13_43530375_43532097"
"63583","chr13_43539121_43539373"
"63584","chr13_43540241_43540623"
"63585","chr13_43546886_43547294"
"63586","chr13_43559417_43560703"
"63587","chr13_43565216_43565969"
"63588","chr13_43567383_43567786"
"63589","chr13_43582855_43584111"
"63590","chr13_43591710_43592846"
"63591","chr13_43595569_43596263"
"63592","chr13_43608914_43609272"
"63593","chr13_43615167_43616814"
"63594","chr13_43647620_43647884"
"63595","chr13_43665977_43667042"
"63596","chr13_43684545_43685230"
"63597","chr13_43706363_43707051"
"63598","chr13_43711636_43712151"
"63599","chr13_43720424_43720990"
"63600","chr13_43725693_43726094"
"63601","chr13_43734867_43734966"
"63602","chr13_43739461_43740294"
"63603","chr13_43764073_43764778"
"63604","chr13_43767336_43767631"
"63605","chr13_43773835_43774804"
"63606","chr13_43784763_43785930"
"63607","chr13_43795299_43795743"
"63608","chr13_43806660_43807106"
"63609","chr13_43845022_43845887"
"63610","chr13_43864154_43865400"
"63611","chr13_43895826_43896461"
"63612","chr13_43917093_43917228"
"63613","chr13_43930235_43930444"
"63614","chr13_43936666_43936942"
"63615","chr13_43939379_43939785"
"63616","chr13_43949833_43950815"
"63617","chr13_43990552_43991879"
"63618","chr13_44001732_44003050"
"63619","chr13_44013809_44013920"
"63620","chr13_44018802_44019200"
"63621","chr13_44026574_44027322"
"63622","chr13_44043178_44045314"
"63623","chr13_44055897_44056513"
"63624","chr13_44072852_44074845"
"63625","chr13_44086707_44087119"
"63626","chr13_44099212_44101390"
"63627","chr13_44121115_44121749"
"63628","chr13_44131847_44132509"
"63629","chr13_44133489_44133795"
"63630","chr13_44167157_44167602"
"63631","chr13_44212389_44213556"
"63632","chr13_44227746_44229567"
"63633","chr13_44231389_44232993"
"63634","chr13_44238299_44238774"
"63635","chr13_44250979_44251291"
"63636","chr13_44282213_44283391"
"63637","chr13_44293633_44294554"
"63638","chr13_44319000_44319708"
"63639","chr13_44339048_44339284"
"63640","chr13_44354038_44354328"
"63641","chr13_44355831_44356156"
"63642","chr13_44383261_44383945"
"63643","chr13_44400125_44400131"
"63644","chr13_44416944_44417547"
"63645","chr13_44420832_44421818"
"63646","chr13_44484882_44485284"
"63647","chr13_44501743_44502459"
"63648","chr13_44541273_44541558"
"63649","chr13_44582506_44582857"
"63650","chr13_44622891_44623210"
"63651","chr13_44651529_44652057"
"63652","chr13_44673279_44674083"
"63653","chr13_44715261_44715969"
"63654","chr13_44729489_44731713"
"63655","chr13_44732469_44734687"
"63656","chr13_44751618_44752236"
"63657","chr13_44786248_44786716"
"63658","chr13_44791927_44792717"
"63659","chr13_44795746_44796344"
"63660","chr13_44798363_44798639"
"63661","chr13_44804974_44805196"
"63662","chr13_44819442_44819752"
"63663","chr13_44833360_44833752"
"63664","chr13_44839640_44841180"
"63665","chr13_44868067_44868688"
"63666","chr13_44869366_44870174"
"63667","chr13_44907471_44908466"
"63668","chr13_44920955_44921541"
"63669","chr13_44933201_44933242"
"63670","chr13_44943591_44944002"
"63671","chr13_44946740_44947719"
"63672","chr13_44960734_44961447"
"63673","chr13_44976990_44978164"
"63674","chr13_44991958_44992333"
"63675","chr13_45000845_45003098"
"63676","chr13_45030714_45031326"
"63677","chr13_45049098_45050183"
"63678","chr13_45053838_45054208"
"63679","chr13_45059165_45059351"
"63680","chr13_45133573_45133945"
"63681","chr13_45145123_45145575"
"63682","chr13_45192067_45192453"
"63683","chr13_45213460_45213923"
"63684","chr13_45238964_45239634"
"63685","chr13_45322179_45322550"
"63686","chr13_45345648_45346149"
"63687","chr13_45354926_45355212"
"63688","chr13_45376668_45377056"
"63689","chr13_45386432_45386451"
"63690","chr13_45389005_45390896"
"63691","chr13_45400691_45401275"
"63692","chr13_45416533_45417173"
"63693","chr13_45422193_45422862"
"63694","chr13_45429433_45429568"
"63695","chr13_45442514_45442941"
"63696","chr13_45465697_45466472"
"63697","chr13_45473495_45473646"
"63698","chr13_45477197_45477731"
"63699","chr13_45507103_45509020"
"63700","chr13_45516308_45517442"
"63701","chr13_45526174_45526751"
"63702","chr13_45538595_45539868"
"63703","chr13_45560809_45561004"
"63704","chr13_45571612_45573141"
"63705","chr13_45600321_45600787"
"63706","chr13_45613378_45613777"
"63707","chr13_45620296_45620740"
"63708","chr13_45628505_45628510"
"63709","chr13_45630877_45631329"
"63710","chr13_45636631_45636879"
"63711","chr13_45643782_45644209"
"63712","chr13_45651727_45651990"
"63713","chr13_45654991_45655513"
"63714","chr13_45661286_45662449"
"63715","chr13_45709474_45709934"
"63716","chr13_45740444_45740840"
"63717","chr13_45746107_45746646"
"63718","chr13_45773261_45774199"
"63719","chr13_45779747_45779871"
"63720","chr13_45783688_45784064"
"63721","chr13_45806031_45808150"
"63722","chr13_45822124_45822825"
"63723","chr13_45827545_45828120"
"63724","chr13_45861157_45861318"
"63725","chr13_45862180_45862755"
"63726","chr13_45867250_45867828"
"63727","chr13_45907221_45907691"
"63728","chr13_45915799_45916361"
"63729","chr13_45917616_45918401"
"63730","chr13_45932569_45933523"
"63731","chr13_45940023_45940152"
"63732","chr13_45940684_45941031"
"63733","chr13_45950514_45950967"
"63734","chr13_45961695_45967002"
"63735","chr13_45976959_45977254"
"63736","chr13_46005997_46007174"
"63737","chr13_46008620_46010485"
"63738","chr13_46019838_46020073"
"63739","chr13_46023244_46024061"
"63740","chr13_46027167_46027934"
"63741","chr13_46034073_46034597"
"63742","chr13_46038636_46040504"
"63743","chr13_46041385_46042103"
"63744","chr13_46042875_46043562"
"63745","chr13_46059841_46060496"
"63746","chr13_46087747_46088193"
"63747","chr13_46096351_46096857"
"63748","chr13_46153075_46154586"
"63749","chr13_46161225_46162474"
"63750","chr13_46173036_46173577"
"63751","chr13_46180439_46181193"
"63752","chr13_46217243_46219017"
"63753","chr13_46241775_46242173"
"63754","chr13_46257787_46258255"
"63755","chr13_46268803_46269512"
"63756","chr13_46270541_46270723"
"63757","chr13_46310640_46311199"
"63758","chr13_46334558_46335652"
"63759","chr13_46343260_46343567"
"63760","chr13_46349683_46350689"
"63761","chr13_46363110_46364552"
"63762","chr13_46387373_46387832"
"63763","chr13_46392843_46393391"
"63764","chr13_46417944_46420006"
"63765","chr13_46433996_46434397"
"63766","chr13_46439322_46439668"
"63767","chr13_46501764_46503083"
"63768","chr13_46515603_46515959"
"63769","chr13_46517224_46517756"
"63770","chr13_46522738_46523981"
"63771","chr13_46533754_46534831"
"63772","chr13_46541003_46541308"
"63773","chr13_46541998_46543187"
"63774","chr13_46548568_46549109"
"63775","chr13_46554720_46555157"
"63776","chr13_46570696_46573126"
"63777","chr13_46574575_46575097"
"63778","chr13_46584919_46585185"
"63779","chr13_46587864_46588104"
"63780","chr13_46590165_46590573"
"63781","chr13_46619723_46619931"
"63782","chr13_46627929_46628246"
"63783","chr13_46633278_46634924"
"63784","chr13_46640585_46641515"
"63785","chr13_46654516_46655014"
"63786","chr13_46663527_46664005"
"63787","chr13_46668957_46670516"
"63788","chr13_46724416_46724738"
"63789","chr13_46726523_46728760"
"63790","chr13_46735690_46736658"
"63791","chr13_46798120_46798590"
"63792","chr13_46817203_46817627"
"63793","chr13_46819285_46820231"
"63794","chr13_46871998_46872496"
"63795","chr13_46874815_46874937"
"63796","chr13_46888194_46888729"
"63797","chr13_46892364_46892758"
"63798","chr13_46907096_46908055"
"63799","chr13_46928735_46931298"
"63800","chr13_46946257_46946384"
"63801","chr13_46951234_46951720"
"63802","chr13_46974897_46975611"
"63803","chr13_47014220_47015346"
"63804","chr13_47017254_47017716"
"63805","chr13_47042235_47044875"
"63806","chr13_47053848_47054418"
"63807","chr13_47104740_47107063"
"63808","chr13_47122051_47123103"
"63809","chr13_47152289_47152801"
"63810","chr13_47193646_47194147"
"63811","chr13_47217233_47217759"
"63812","chr13_47223507_47224658"
"63813","chr13_47244502_47245369"
"63814","chr13_47251658_47251982"
"63815","chr13_47261996_47262350"
"63816","chr13_47277745_47278116"
"63817","chr13_47288384_47288911"
"63818","chr13_47298176_47298198"
"63819","chr13_47301011_47301499"
"63820","chr13_47310585_47311342"
"63821","chr13_47336175_47336285"
"63822","chr13_47336872_47337371"
"63823","chr13_47342476_47342749"
"63824","chr13_47348528_47349230"
"63825","chr13_47354456_47354872"
"63826","chr13_47374448_47375078"
"63827","chr13_47389848_47390227"
"63828","chr13_47397749_47398374"
"63829","chr13_47413097_47414745"
"63830","chr13_47429897_47430866"
"63831","chr13_47471849_47471913"
"63832","chr13_47497531_47497913"
"63833","chr13_47505525_47505738"
"63834","chr13_47549605_47549854"
"63835","chr13_47557163_47557644"
"63836","chr13_47636432_47637060"
"63837","chr13_47647737_47648102"
"63838","chr13_47667041_47667766"
"63839","chr13_47691628_47691686"
"63840","chr13_47707910_47708523"
"63841","chr13_47709338_47709656"
"63842","chr13_47777114_47777972"
"63843","chr13_47848318_47849068"
"63844","chr13_47869995_47870721"
"63845","chr13_47892538_47893076"
"63846","chr13_47895166_47895711"
"63847","chr13_47896585_47897107"
"63848","chr13_47909831_47910957"
"63849","chr13_47916470_47916902"
"63850","chr13_47942175_47942895"
"63851","chr13_47950493_47951429"
"63852","chr13_47974231_47974625"
"63853","chr13_47998621_47998679"
"63854","chr13_47999416_47999867"
"63855","chr13_48013517_48013604"
"63856","chr13_48023315_48023415"
"63857","chr13_48027732_48028541"
"63858","chr13_48031574_48031777"
"63859","chr13_48042338_48042456"
"63860","chr13_48046114_48046667"
"63861","chr13_48049806_48050135"
"63862","chr13_48126556_48127055"
"63863","chr13_48130093_48132126"
"63864","chr13_48154475_48154759"
"63865","chr13_48159307_48159397"
"63866","chr13_48161218_48161691"
"63867","chr13_48171609_48172311"
"63868","chr13_48176726_48177262"
"63869","chr13_48227041_48228503"
"63870","chr13_48231204_48231763"
"63871","chr13_48260260_48263251"
"63872","chr13_48265063_48265198"
"63873","chr13_48273472_48274176"
"63874","chr13_48285027_48285101"
"63875","chr13_48290252_48291073"
"63876","chr13_48316737_48317222"
"63877","chr13_48350091_48350529"
"63878","chr13_48357049_48358042"
"63879","chr13_48383658_48384543"
"63880","chr13_48464136_48464980"
"63881","chr13_48497555_48499096"
"63882","chr13_48512727_48513902"
"63883","chr13_48528419_48528978"
"63884","chr13_48545361_48547176"
"63885","chr13_48552120_48553094"
"63886","chr13_48553638_48553641"
"63887","chr13_48566274_48566532"
"63888","chr13_48572154_48572546"
"63889","chr13_48573774_48573866"
"63890","chr13_48593087_48594830"
"63891","chr13_48624773_48626199"
"63892","chr13_48639524_48640024"
"63893","chr13_48653753_48654273"
"63894","chr13_48655534_48656268"
"63895","chr13_48659534_48660130"
"63896","chr13_48662857_48663753"
"63897","chr13_48664831_48665880"
"63898","chr13_48668393_48669471"
"63899","chr13_48672381_48672846"
"63900","chr13_48694356_48695205"
"63901","chr13_48706256_48706929"
"63902","chr13_48726456_48726811"
"63903","chr13_48731440_48732999"
"63904","chr13_48768060_48768571"
"63905","chr13_48798090_48798727"
"63906","chr13_48800747_48801297"
"63907","chr13_48807339_48808080"
"63908","chr13_48829799_48831182"
"63909","chr13_48849200_48849435"
"63910","chr13_48850901_48850965"
"63911","chr13_48869728_48871738"
"63912","chr13_48878098_48879270"
"63913","chr13_48965397_48969019"
"63914","chr13_48992830_48993375"
"63915","chr13_49012909_49013277"
"63916","chr13_49015246_49016976"
"63917","chr13_49036920_49037531"
"63918","chr13_49052453_49053919"
"63919","chr13_49055490_49057090"
"63920","chr13_49082288_49082949"
"63921","chr13_49083959_49084339"
"63922","chr13_49100416_49100817"
"63923","chr13_49127728_49128495"
"63924","chr13_49145824_49148606"
"63925","chr13_49169809_49170215"
"63926","chr13_49172115_49173791"
"63927","chr13_49178693_49179342"
"63928","chr13_49186780_49188461"
"63929","chr13_49205391_49206124"
"63930","chr13_49213615_49214353"
"63931","chr13_49215148_49216686"
"63932","chr13_49224232_49224633"
"63933","chr13_49229971_49230130"
"63934","chr13_49247906_49248354"
"63935","chr13_49316459_49317211"
"63936","chr13_49319686_49320859"
"63937","chr13_49326766_49327173"
"63938","chr13_49335448_49335891"
"63939","chr13_49340406_49342513"
"63940","chr13_49354143_49354469"
"63941","chr13_49381103_49381667"
"63942","chr13_49400288_49400420"
"63943","chr13_49420371_49422010"
"63944","chr13_49433302_49433556"
"63945","chr13_49449381_49450072"
"63946","chr13_49480016_49480959"
"63947","chr13_49485409_49485926"
"63948","chr13_49645228_49645481"
"63949","chr13_49652179_49653734"
"63950","chr13_49681619_49682751"
"63951","chr13_49706259_49706678"
"63952","chr13_50417400_50418707"
"63953","chr13_50464938_50465339"
"63954","chr13_50949481_50949969"
"63955","chr13_50999749_51000128"
"63956","chr13_51022431_51023611"
"63957","chr13_51037781_51038619"
"63958","chr13_51099376_51102120"
"63959","chr13_51170510_51171994"
"63960","chr13_51198362_51198592"
"63961","chr13_51202705_51203130"
"63962","chr13_51207944_51208825"
"63963","chr13_51221677_51221754"
"63964","chr13_51229223_51229823"
"63965","chr13_51259070_51259279"
"63966","chr13_51289917_51290263"
"63967","chr13_51314333_51315104"
"63968","chr13_51345590_51346652"
"63969","chr13_51400343_51401382"
"63970","chr13_51408384_51409423"
"63971","chr13_51417957_51419093"
"63972","chr13_51424717_51426199"
"63973","chr13_51437129_51437532"
"63974","chr13_51446500_51446996"
"63975","chr13_51551978_51552570"
"63976","chr13_51565633_51570628"
"63977","chr13_51580336_51581347"
"63978","chr13_51594240_51595671"
"63979","chr13_51602651_51604374"
"63980","chr13_51611483_51611838"
"63981","chr13_51616453_51618318"
"63982","chr13_51644417_51645891"
"63983","chr13_51651205_51652401"
"63984","chr13_51729769_51730300"
"63985","chr13_51732555_51732698"
"63986","chr13_51752849_51753425"
"63987","chr13_51761122_51761827"
"63988","chr13_51775670_51776150"
"63989","chr13_51776670_51779372"
"63990","chr13_51792296_51794080"
"63991","chr13_51800638_51801451"
"63992","chr13_51805546_51806612"
"63993","chr13_51808174_51809005"
"63994","chr13_51816376_51817555"
"63995","chr13_51830672_51831173"
"63996","chr13_51839611_51840103"
"63997","chr13_51841955_51842792"
"63998","chr13_51844609_51849838"
"63999","chr13_51862378_51862621"
"64000","chr13_51868536_51869297"
"64001","chr13_51902321_51903832"
"64002","chr13_51915186_51915543"
