"","x"
"67152","chr18_31758946_31761205"
"67153","chr18_31766720_31767124"
"67154","chr18_31788447_31789792"
"67155","chr18_31803471_31804916"
"67156","chr18_31861693_31862018"
"67157","chr18_31910082_31911781"
"67158","chr18_31931012_31931541"
"67159","chr18_31939070_31939445"
"67160","chr18_32016998_32017599"
"67161","chr18_32067187_32068648"
"67162","chr18_32117469_32118036"
"67163","chr18_32147212_32148035"
"67164","chr18_32162297_32163973"
"67165","chr18_32173113_32173557"
"67166","chr18_32239596_32240902"
"67167","chr18_32285130_32285535"
"67168","chr18_32376513_32378908"
"67169","chr18_32410508_32410962"
"67170","chr18_32441113_32441613"
"67171","chr18_32484890_32485358"
"67172","chr18_32510747_32511417"
"67173","chr18_32546304_32546675"
"67174","chr18_32559446_32560340"
"67175","chr18_32816593_32817078"
"67176","chr18_32836913_32838016"
"67177","chr18_32879285_32879659"
"67178","chr18_32894202_32894856"
"67179","chr18_32928310_32928775"
"67180","chr18_32938595_32940166"
"67181","chr18_32941191_32941616"
"67182","chr18_32954707_32956671"
"67183","chr18_32966542_32967411"
"67184","chr18_32983218_32983621"
"67185","chr18_33063024_33064627"
"67186","chr18_33065434_33065780"
"67187","chr18_33161690_33162930"
"67188","chr18_33166613_33167004"
"67189","chr18_33213253_33214496"
"67190","chr18_33236216_33236510"
"67191","chr18_33267756_33268190"
"67192","chr18_33366530_33367284"
"67193","chr18_33377941_33378613"
"67194","chr18_33380894_33381256"
"67195","chr18_33382221_33382666"
"67196","chr18_33408783_33409632"
"67197","chr18_33425627_33426183"
"67198","chr18_33430626_33430970"
"67199","chr18_33432873_33433693"
"67200","chr18_33443225_33444008"
"67201","chr18_33446163_33448443"
"67202","chr18_33457664_33458130"
"67203","chr18_33460383_33465207"
"67204","chr18_33510101_33510675"
"67205","chr18_33552198_33553325"
"67206","chr18_33691911_33692614"
"67207","chr18_33751065_33751549"
"67208","chr18_33790000_33791132"
"67209","chr18_33794153_33795643"
"67210","chr18_33806836_33807318"
"67211","chr18_33809395_33810430"
"67212","chr18_33833363_33833759"
"67213","chr18_33850478_33850935"
"67214","chr18_33891272_33891827"
"67215","chr18_33908000_33908606"
"67216","chr18_33913901_33914367"
"67217","chr18_33921313_33921710"
"67218","chr18_33932268_33932992"
"67219","chr18_33968260_33968669"
"67220","chr18_33986264_33986677"
"67221","chr18_33999183_33999882"
"67222","chr18_34004987_34007744"
"67223","chr18_34032059_34032543"
"67224","chr18_34034768_34035257"
"67225","chr18_34042447_34043412"
"67226","chr18_34069884_34070699"
"67227","chr18_34079935_34080557"
"67228","chr18_34088926_34089342"
"67229","chr18_34092626_34093611"
"67230","chr18_34102159_34103563"
"67231","chr18_34107202_34107887"
"67232","chr18_34116563_34117072"
"67233","chr18_34118005_34118442"
"67234","chr18_34136751_34137816"
"67235","chr18_34152520_34153036"
"67236","chr18_34183718_34184093"
"67237","chr18_34192902_34193301"
"67238","chr18_34196256_34196756"
"67239","chr18_34207320_34207773"
"67240","chr18_34211637_34212156"
"67241","chr18_34220379_34222479"
"67242","chr18_34247142_34248711"
"67243","chr18_34259108_34259589"
"67244","chr18_34262736_34263214"
"67245","chr18_34280781_34281103"
"67246","chr18_34330432_34331662"
"67247","chr18_34356462_34356830"
"67248","chr18_34372211_34374129"
"67249","chr18_34408847_34409838"
"67250","chr18_34450555_34451230"
"67251","chr18_34456955_34457988"
"67252","chr18_34505708_34507733"
"67253","chr18_34538100_34538630"
"67254","chr18_34547019_34547702"
"67255","chr18_34560870_34561933"
"67256","chr18_34572489_34573176"
"67257","chr18_34578695_34579367"
"67258","chr18_34623842_34625343"
"67259","chr18_34651023_34652297"
"67260","chr18_34662880_34663607"
"67261","chr18_34679548_34680355"
"67262","chr18_34720096_34720478"
"67263","chr18_34726749_34727152"
"67264","chr18_34751192_34752330"
"67265","chr18_34758463_34760692"
"67266","chr18_34776547_34778080"
"67267","chr18_34779152_34779718"
"67268","chr18_34833653_34834118"
"67269","chr18_34840020_34841828"
"67270","chr18_34849103_34850714"
"67271","chr18_34851691_34852490"
"67272","chr18_34855063_34855715"
"67273","chr18_34859353_34863167"
"67274","chr18_34884476_34884899"
"67275","chr18_34885563_34886014"
"67276","chr18_34886661_34888125"
"67277","chr18_34900301_34901878"
"67278","chr18_34931098_34932892"
"67279","chr18_34953705_34955528"
"67280","chr18_34980563_34981589"
"67281","chr18_34982391_34983757"
"67282","chr18_34988868_34989786"
"67283","chr18_35018925_35019853"
"67284","chr18_35021039_35022514"
"67285","chr18_35026644_35027875"
"67286","chr18_35034376_35034865"
"67287","chr18_35045193_35046297"
"67288","chr18_35118367_35119850"
"67289","chr18_35165678_35166293"
"67290","chr18_35210485_35211403"
"67291","chr18_35212933_35215853"
"67292","chr18_35265330_35266003"
"67293","chr18_35271082_35271579"
"67294","chr18_35284414_35284847"
"67295","chr18_35296122_35296736"
"67296","chr18_35309009_35309466"
"67297","chr18_35316348_35316783"
"67298","chr18_35358771_35359340"
"67299","chr18_35402136_35402749"
"67300","chr18_35439835_35441116"
"67301","chr18_35467522_35467976"
"67302","chr18_35482200_35483241"
"67303","chr18_35488807_35489307"
"67304","chr18_35498310_35499313"
"67305","chr18_35511689_35513122"
"67306","chr18_35532945_35533353"
"67307","chr18_35539863_35540546"
"67308","chr18_35552905_35553982"
"67309","chr18_35561545_35563751"
"67310","chr18_35597996_35599627"
"67311","chr18_35652288_35655491"
"67312","chr18_35661358_35662647"
"67313","chr18_35675367_35676609"
"67314","chr18_35702500_35703613"
"67315","chr18_35730344_35730739"
"67316","chr18_35748627_35748999"
"67317","chr18_35751520_35752877"
"67318","chr18_35770897_35772622"
"67319","chr18_35809176_35809650"
"67320","chr18_35810714_35811713"
"67321","chr18_35814502_35816565"
"67322","chr18_35829266_35832604"
"67323","chr18_35836272_35838022"
"67324","chr18_35838847_35842153"
"67325","chr18_35844833_35845335"
"67326","chr18_35847590_35850053"
"67327","chr18_35855303_35856605"
"67328","chr18_35862563_35863417"
"67329","chr18_35867752_35868536"
"67330","chr18_35873040_35876521"
"67331","chr18_35878732_35879160"
"67332","chr18_35887311_35890247"
"67333","chr18_35913085_35913942"
"67334","chr18_35918416_35921689"
"67335","chr18_35930259_35931045"
"67336","chr18_35932412_35933738"
"67337","chr18_35934941_35935346"
"67338","chr18_35937453_35940291"
"67339","chr18_35941433_35941824"
"67340","chr18_35954581_35955197"
"67341","chr18_35958786_35960272"
"67342","chr18_35964471_35966025"
"67343","chr18_35972825_35973255"
"67344","chr18_35981250_35981574"
"67345","chr18_36017724_36019340"
"67346","chr18_36030958_36031292"
"67347","chr18_36039248_36039729"
"67348","chr18_36067776_36069652"
"67349","chr18_36081433_36082293"
"67350","chr18_36121959_36122758"
"67351","chr18_36158706_36159160"
"67352","chr18_36195684_36198159"
"67353","chr18_36222695_36222950"
"67354","chr18_36227425_36227895"
"67355","chr18_36241952_36243037"
"67356","chr18_36280304_36282450"
"67357","chr18_36285875_36288216"
"67358","chr18_36318898_36321090"
"67359","chr18_36325535_36325972"
"67360","chr18_36328167_36330764"
"67361","chr18_36339034_36339598"
"67362","chr18_36348021_36349508"
"67363","chr18_36379817_36380223"
"67364","chr18_36403185_36403586"
"67365","chr18_36453901_36454839"
"67366","chr18_36492601_36493567"
"67367","chr18_36498356_36498795"
"67368","chr18_36515171_36516297"
"67369","chr18_36521598_36522590"
"67370","chr18_36525426_36525995"
"67371","chr18_36529727_36530199"
"67372","chr18_36559131_36561680"
"67373","chr18_36665767_36666250"
"67374","chr18_36669653_36670742"
"67375","chr18_36678597_36680030"
"67376","chr18_36725451_36726480"
"67377","chr18_36734372_36735913"
"67378","chr18_36739731_36740228"
"67379","chr18_36743976_36745295"
"67380","chr18_36759562_36760735"
"67381","chr18_36782513_36783877"
"67382","chr18_36790141_36790540"
"67383","chr18_36793482_36794483"
"67384","chr18_36801154_36802242"
"67385","chr18_36802795_36803272"
"67386","chr18_37010501_37010936"
"67387","chr18_37019908_37020827"
"67388","chr18_37089515_37090650"
"67389","chr18_37143197_37145051"
"67390","chr18_37148841_37149853"
"67391","chr18_37172065_37172822"
"67392","chr18_37176519_37177257"
"67393","chr18_37177842_37179125"
"67394","chr18_37216548_37218680"
"67395","chr18_37643742_37644776"
"67396","chr18_37655474_37656100"
"67397","chr18_37661573_37661926"
"67398","chr18_37668723_37669078"
"67399","chr18_37674092_37674745"
"67400","chr18_37685074_37685634"
"67401","chr18_37714586_37714977"
"67402","chr18_37741851_37742448"
"67403","chr18_37746875_37747183"
"67404","chr18_37751453_37751790"
"67405","chr18_37755522_37756497"
"67406","chr18_37761421_37761976"
"67407","chr18_37765689_37766182"
"67408","chr18_37768086_37768498"
"67409","chr18_37786496_37786995"
"67410","chr18_37800696_37801390"
"67411","chr18_37805205_37808795"
"67412","chr18_37813634_37816429"
"67413","chr18_37819088_37819739"
"67414","chr18_37823694_37826808"
"67415","chr18_37835358_37836775"
"67416","chr18_37841288_37843317"
"67417","chr18_37851719_37853068"
"67418","chr18_37876965_37877965"
"67419","chr18_37879643_37880814"
"67420","chr18_37883346_37883983"
"67421","chr18_37887025_37887346"
"67422","chr18_37907999_37908504"
"67423","chr18_37933022_37933491"
"67424","chr18_37934638_37936104"
"67425","chr18_37954435_37956646"
"67426","chr18_37969014_37970543"
"67427","chr18_37984191_37984732"
"67428","chr18_38004460_38004784"
"67429","chr18_38013657_38015784"
"67430","chr18_38017316_38017750"
"67431","chr18_38024804_38026216"
"67432","chr18_38049909_38050411"
"67433","chr18_38064273_38065257"
"67434","chr18_38067790_38069403"
"67435","chr18_38074689_38075457"
"67436","chr18_38084661_38085472"
"67437","chr18_38089103_38089703"
"67438","chr18_38095978_38096699"
"67439","chr18_38119864_38120299"
"67440","chr18_38143723_38147535"
"67441","chr18_38154119_38154697"
"67442","chr18_38158190_38159233"
"67443","chr18_38174275_38175656"
"67444","chr18_38177089_38177630"
"67445","chr18_38182592_38183665"
"67446","chr18_38185011_38186932"
"67447","chr18_38190276_38191357"
"67448","chr18_38209584_38213182"
"67449","chr18_38214386_38215327"
"67450","chr18_38216133_38217563"
"67451","chr18_38238522_38240150"
"67452","chr18_38240857_38241824"
"67453","chr18_38242819_38243134"
"67454","chr18_38249689_38251089"
"67455","chr18_38255606_38256170"
"67456","chr18_38286642_38286963"
"67457","chr18_38296172_38297585"
"67458","chr18_38337950_38339432"
"67459","chr18_38349721_38350916"
"67460","chr18_38367042_38367779"
"67461","chr18_38372025_38372426"
"67462","chr18_38379618_38381116"
"67463","chr18_38384856_38385324"
"67464","chr18_38387810_38388300"
"67465","chr18_38393435_38393957"
"67466","chr18_38398309_38398702"
"67467","chr18_38418482_38420739"
"67468","chr18_38459699_38460133"
"67469","chr18_38464427_38464817"
"67470","chr18_38483328_38484138"
"67471","chr18_38515434_38515753"
"67472","chr18_38573845_38574697"
"67473","chr18_38592159_38592581"
"67474","chr18_38600207_38602870"
"67475","chr18_38631078_38632507"
"67476","chr18_38641503_38642121"
"67477","chr18_38643705_38644364"
"67478","chr18_38684162_38684563"
"67479","chr18_38700317_38700822"
"67480","chr18_38802211_38802612"
"67481","chr18_38804274_38805013"
"67482","chr18_38811977_38812841"
"67483","chr18_38838701_38839310"
"67484","chr18_38854717_38856041"
"67485","chr18_38906382_38906892"
"67486","chr18_38918229_38918984"
"67487","chr18_38930230_38930880"
"67488","chr18_38938095_38939008"
"67489","chr18_38940320_38940941"
"67490","chr18_38973345_38973820"
"67491","chr18_38992156_38994448"
"67492","chr18_39030809_39031206"
"67493","chr18_39065693_39066203"
"67494","chr18_39078519_39079302"
"67495","chr18_39087117_39087675"
"67496","chr18_39091351_39091803"
"67497","chr18_39100882_39101396"
"67498","chr18_39111239_39111710"
"67499","chr18_39133189_39133503"
"67500","chr18_39137275_39137961"
"67501","chr18_39176268_39176611"
"67502","chr18_39189495_39189929"
"67503","chr18_39229546_39230669"
"67504","chr18_39235957_39236302"
"67505","chr18_39255504_39255895"
"67506","chr18_39299059_39299382"
"67507","chr18_39302734_39303618"
"67508","chr18_39310253_39310869"
"67509","chr18_39371028_39372072"
"67510","chr18_39437459_39438048"
"67511","chr18_39460836_39461187"
"67512","chr18_39488792_39492138"
"67513","chr18_39855625_39856359"
"67514","chr18_39903489_39904271"
"67515","chr18_39908190_39909232"
"67516","chr18_39929025_39930274"
"67517","chr18_40160579_40161054"
"67518","chr18_40178702_40179202"
"67519","chr18_40218696_40219985"
"67520","chr18_40255490_40257273"
"67521","chr18_40307967_40308429"
"67522","chr18_40331787_40332360"
"67523","chr18_40430163_40430585"
"67524","chr18_40455060_40455562"
"67525","chr18_40458450_40459617"
"67526","chr18_40492961_40493296"
"67527","chr18_40629511_40630260"
"67528","chr18_41683572_41684185"
"67529","chr18_41831002_41831524"
"67530","chr18_41880917_41881729"
"67531","chr18_41905312_41905708"
"67532","chr18_41950659_41951617"
"67533","chr18_42009652_42010051"
"67534","chr18_42010827_42011392"
"67535","chr18_42016966_42017303"
"67536","chr18_42036328_42037168"
"67537","chr18_42124682_42125068"
"67538","chr18_42163698_42164294"
"67539","chr18_42219243_42219658"
"67540","chr18_42261375_42262813"
"67541","chr18_42274506_42276178"
"67542","chr18_42296698_42297056"
"67543","chr18_42343204_42343715"
"67544","chr18_42394095_42395949"
"67545","chr18_42401031_42401612"
"67546","chr18_42417065_42417466"
"67547","chr18_42429093_42430046"
"67548","chr18_42430648_42431287"
"67549","chr18_42450082_42450800"
"67550","chr18_42467443_42468197"
"67551","chr18_42510828_42512487"
"67552","chr18_42578674_42580026"
"67553","chr18_42589063_42590426"
"67554","chr18_42593055_42593625"
"67555","chr18_42601563_42602144"
"67556","chr18_42603487_42603863"
"67557","chr18_42625399_42626215"
"67558","chr18_42629761_42630076"
"67559","chr18_42644414_42645291"
"67560","chr18_42668657_42669504"
"67561","chr18_42679470_42679914"
"67562","chr18_42685211_42686265"
"67563","chr18_42687939_42688741"
"67564","chr18_42704436_42705626"
"67565","chr18_42706810_42709044"
"67566","chr18_42714626_42715772"
"67567","chr18_42723776_42724536"
"67568","chr18_42731331_42732238"
"67569","chr18_42739449_42741189"
"67570","chr18_42751592_42751989"
"67571","chr18_42762169_42762691"
"67572","chr18_42777865_42778743"
"67573","chr18_42787870_42788981"
"67574","chr18_42795088_42795431"
"67575","chr18_42805139_42805873"
"67576","chr18_42808582_42809217"
"67577","chr18_42821674_42822077"
"67578","chr18_42822755_42824397"
"67579","chr18_42835953_42836466"
"67580","chr18_42861586_42861951"
"67581","chr18_42874360_42874863"
"67582","chr18_42889640_42890882"
"67583","chr18_42896519_42900033"
"67584","chr18_42962234_42963156"
"67585","chr18_42981658_42982389"
"67586","chr18_43024026_43024595"
"67587","chr18_43028754_43029343"
"67588","chr18_43059188_43059706"
"67589","chr18_43138743_43139308"
"67590","chr18_43144142_43146283"
"67591","chr18_43175298_43176478"
"67592","chr18_43204068_43204440"
"67593","chr18_43207302_43208002"
"67594","chr18_43277633_43278304"
"67595","chr18_43308074_43308400"
"67596","chr18_43321706_43322480"
"67597","chr18_43324143_43324572"
"67598","chr18_43390116_43395299"
"67599","chr18_43402692_43403644"
"67600","chr18_43421652_43422130"
"67601","chr18_43436954_43438879"
"67602","chr18_43477609_43477993"
"67603","chr18_43508847_43510270"
"67604","chr18_43523276_43523800"
"67605","chr18_43555897_43557237"
"67606","chr18_43606914_43607348"
"67607","chr18_43619338_43620851"
"67608","chr18_43631347_43631750"
"67609","chr18_43632381_43632909"
"67610","chr18_43686697_43688269"
"67611","chr18_43726913_43727485"
"67612","chr18_43759292_43759660"
"67613","chr18_43836398_43836729"
"67614","chr18_43842075_43842428"
"67615","chr18_44038911_44039238"
"67616","chr18_44286741_44287140"
"67617","chr18_44379859_44381328"
"67618","chr18_44393483_44393803"
"67619","chr18_44404817_44405128"
"67620","chr18_44438095_44438867"
"67621","chr18_44470584_44471218"
"67622","chr18_44491409_44491868"
"67623","chr18_44558094_44558610"
"67624","chr18_44562457_44562845"
"67625","chr18_44580111_44581095"
"67626","chr18_44615939_44616495"
"67627","chr18_44633861_44634245"
"67628","chr18_44642050_44643182"
"67629","chr18_44661104_44662851"
"67630","chr18_44724370_44724966"
"67631","chr18_44744309_44745014"
"67632","chr18_44798026_44798527"
"67633","chr18_44808396_44808709"
"67634","chr18_44811900_44812682"
"67635","chr18_44821578_44822077"
"67636","chr18_44827789_44829690"
"67637","chr18_44915513_44915914"
"67638","chr18_44931240_44931926"
"67639","chr18_44956842_44957673"
"67640","chr18_44964876_44965304"
"67641","chr18_45001047_45001412"
"67642","chr18_45008435_45009577"
"67643","chr18_45014158_45016542"
"67644","chr18_45122919_45124124"
"67645","chr18_45141332_45141671"
"67646","chr18_45267109_45269544"
"67647","chr18_45375269_45375632"
"67648","chr18_45501963_45502932"
"67649","chr18_45555490_45555936"
"67650","chr18_45557641_45561458"
"67651","chr18_45631938_45633401"
"67652","chr18_45635484_45636665"
"67653","chr18_45709305_45709768"
"67654","chr18_45798280_45798678"
"67655","chr18_45803492_45803893"
"67656","chr18_45806805_45807338"
"67657","chr18_45896072_45899322"
"67658","chr18_45945713_45946972"
"67659","chr18_45961023_45961787"
"67660","chr18_45995955_45997394"
"67661","chr18_46044464_46045457"
"67662","chr18_46066922_46067482"
"67663","chr18_46073819_46074254"
"67664","chr18_46109229_46110129"
"67665","chr18_46112337_46113595"
"67666","chr18_46138952_46139473"
"67667","chr18_46153013_46153479"
"67668","chr18_46197868_46199802"
"67669","chr18_46209377_46210098"
"67670","chr18_46211441_46213906"
"67671","chr18_46267303_46267636"
"67672","chr18_46280171_46281113"
"67673","chr18_46310992_46312706"
"67674","chr18_46334038_46334505"
"67675","chr18_46353959_46354376"
"67676","chr18_46360053_46360778"
"67677","chr18_46447482_46447809"
"67678","chr18_46465081_46465562"
"67679","chr18_46488735_46489442"
"67680","chr18_46524186_46526751"
"67681","chr18_46564653_46565131"
"67682","chr18_46573989_46574529"
"67683","chr18_46596773_46598713"
"67684","chr18_46601276_46601797"
"67685","chr18_46615185_46615749"
"67686","chr18_46638041_46638902"
"67687","chr18_46671111_46671504"
"67688","chr18_46727325_46729161"
"67689","chr18_46734505_46734850"
"67690","chr18_46741079_46743392"
"67691","chr18_46747775_46748625"
"67692","chr18_46798565_46798927"
"67693","chr18_46836811_46837157"
"67694","chr18_46849179_46850449"
"67695","chr18_46867394_46867902"
"67696","chr18_46909067_46909586"
"67697","chr18_46956972_46959479"
"67698","chr18_46978447_46978797"
"67699","chr18_46993268_46993751"
"67700","chr18_47091589_47091921"
"67701","chr18_47135780_47136412"
"67702","chr18_47149014_47150210"
"67703","chr18_47150997_47151490"
"67704","chr18_47169902_47170303"
"67705","chr18_47171668_47173037"
"67706","chr18_47177031_47177491"
"67707","chr18_47192764_47193337"
"67708","chr18_47226134_47226587"
"67709","chr18_47246347_47247287"
"67710","chr18_47255751_47256925"
"67711","chr18_47282989_47283872"
"67712","chr18_47301216_47302198"
"67713","chr18_47308322_47308632"
"67714","chr18_47330194_47330636"
"67715","chr18_47333562_47334767"
"67716","chr18_47365976_47371338"
"67717","chr18_47432443_47433055"
"67718","chr18_47537009_47538075"
"67719","chr18_47593716_47594001"
"67720","chr18_47598883_47599413"
"67721","chr18_47608370_47609434"
"67722","chr18_47623964_47624389"
"67723","chr18_47643989_47645031"
"67724","chr18_47646446_47648041"
"67725","chr18_47665371_47665866"
"67726","chr18_47760062_47761018"
"67727","chr18_47806922_47807930"
"67728","chr18_47857534_47858648"
"67729","chr18_48037597_48038061"
"67730","chr18_48073645_48075116"
"67731","chr18_48134968_48135567"
"67732","chr18_48240199_48240616"
"67733","chr18_48335690_48335988"
"67734","chr18_48369719_48370132"
"67735","chr18_48534300_48535449"
"67736","chr18_48772376_48773181"
"67737","chr18_49012311_49012973"
"67738","chr18_49021279_49021913"
"67739","chr18_49117432_49118363"
"67740","chr18_49403673_49404299"
"67741","chr18_49447120_49447588"
"67742","chr18_49473306_49473900"
"67743","chr18_49488328_49488834"
"67744","chr18_49500681_49501395"
"67745","chr18_49559101_49559723"
"67746","chr18_49643655_49644119"
"67747","chr18_49706916_49707434"
"67748","chr18_49735144_49735478"
"67749","chr18_49754937_49756436"
"67750","chr18_49770738_49771668"
"67751","chr18_49831767_49833403"
"67752","chr18_49946778_49947322"
"67753","chr18_49968626_49969101"
"67754","chr18_49978777_49980617"
"67755","chr18_50017628_50018944"
"67756","chr18_50032657_50033288"
"67757","chr18_50034852_50035613"
"67758","chr18_50052940_50054697"
"67759","chr18_50068932_50069338"
"67760","chr18_50112872_50113334"
"67761","chr18_50127475_50128848"
"67762","chr18_50136814_50137321"
"67763","chr18_50229082_50229552"
"67764","chr18_50312405_50312920"
"67765","chr18_50365306_50365785"
"67766","chr18_50397035_50397427"
"67767","chr18_50400291_50400629"
"67768","chr18_50403612_50404104"
"67769","chr18_50425267_50425551"
"67770","chr18_50703932_50704271"
"67771","chr18_51081709_51082666"
"67772","chr18_51083475_51083869"
"67773","chr18_51112466_51113136"
"67774","chr18_51117394_51119026"
"67775","chr18_51150673_51151076"
"67776","chr18_51282402_51282932"
"67777","chr18_51953815_51955221"
"67778","chr18_51984242_51984982"
"67779","chr18_52124620_52125073"
"67780","chr18_52402969_52403973"
"67781","chr18_52408148_52408538"
"67782","chr18_52409834_52410235"
"67783","chr18_52457670_52458150"
"67784","chr18_52465191_52466255"
"67785","chr18_52528633_52529989"
"67786","chr18_52586605_52587026"
"67787","chr18_52595987_52596668"
"67788","chr18_52613743_52614168"
"67789","chr18_52677106_52677428"
"67790","chr18_52679179_52679946"
"67791","chr18_52746799_52747218"
"67792","chr18_52749860_52750269"
"67793","chr18_52767351_52769700"
"67794","chr18_52777979_52778573"
"67795","chr18_52783677_52784057"
"67796","chr18_52796207_52796977"
"67797","chr18_52808227_52809246"
"67798","chr18_52847818_52849060"
"67799","chr18_52853943_52854282"
"67800","chr18_52869765_52870117"
"67801","chr18_52887177_52887591"
"67802","chr18_52909209_52910534"
"67803","chr18_52929001_52929832"
"67804","chr18_52935077_52935673"
"67805","chr18_52941444_52942146"
"67806","chr18_52956394_52957095"
"67807","chr18_53102929_53103227"
"67808","chr18_53149456_53149857"
"67809","chr18_53175674_53177183"
"67810","chr18_53244970_53246210"
"67811","chr18_53272101_53272556"
"67812","chr18_53417175_53418374"
"67813","chr18_53463190_53465539"
"67814","chr18_53468990_53469638"
"67815","chr18_53473472_53473862"
"67816","chr18_53478826_53479515"
"67817","chr18_53552112_53552675"
"67818","chr18_53557593_53557907"
"67819","chr18_53626025_53626372"
"67820","chr18_53639674_53640163"
"67821","chr18_53649624_53650138"
"67822","chr18_53681609_53682066"
"67823","chr18_53701361_53701782"
"67824","chr18_53723840_53724520"
"67825","chr18_53743647_53745708"
"67826","chr18_53796911_53797707"
"67827","chr18_53861310_53863357"
"67828","chr18_53951140_53951616"
"67829","chr18_53961331_53962809"
"67830","chr18_53992889_53993818"
"67831","chr18_54072958_54074386"
"67832","chr18_54091479_54092365"
"67833","chr18_54093423_54094216"
"67834","chr18_54118772_54119861"
"67835","chr18_54120893_54122045"
"67836","chr18_54123623_54126811"
"67837","chr18_54174632_54175901"
"67838","chr18_54281021_54282644"
"67839","chr18_54378876_54380380"
"67840","chr18_54452091_54453760"
"67841","chr18_54460926_54461252"
"67842","chr18_54482225_54483444"
"67843","chr18_54527392_54527708"
"67844","chr18_54532737_54533472"
"67845","chr18_54535287_54536299"
"67846","chr18_54544702_54546042"
"67847","chr18_54551653_54552399"
"67848","chr18_54580282_54581093"
"67849","chr18_54591977_54593530"
"67850","chr18_54596286_54596837"
"67851","chr18_54611185_54613090"
"67852","chr18_54630107_54630746"
"67853","chr18_54631337_54631668"
"67854","chr18_54663839_54664267"
"67855","chr18_54685787_54686203"
"67856","chr18_54691596_54691955"
"67857","chr18_54719596_54720541"
"67858","chr18_54758244_54759231"
"67859","chr18_54760601_54761010"
"67860","chr18_54807231_54807991"
"67861","chr18_54820661_54821804"
"67862","chr18_54827883_54829388"
"67863","chr18_54846773_54847434"
"67864","chr18_54894238_54894661"
"67865","chr18_54900559_54903017"
"67866","chr18_54911455_54911903"
"67867","chr18_54926626_54927022"
"67868","chr18_54927749_54928166"
"67869","chr18_54951800_54953317"
"67870","chr18_54961823_54963604"
"67871","chr18_54972864_54973401"
"67872","chr18_54977417_54977831"
"67873","chr18_54978670_54979117"
"67874","chr18_54985316_54988368"
"67875","chr18_54988901_54993515"
"67876","chr18_54997468_54998870"
"67877","chr18_55015070_55016812"
"67878","chr18_55040292_55041603"
"67879","chr18_55067542_55068409"
"67880","chr18_55073465_55073982"
"67881","chr18_55087234_55087707"
"67882","chr18_55096686_55097143"
"67883","chr18_55121998_55122741"
"67884","chr18_55133483_55134713"
"67885","chr18_55136242_55136981"
"67886","chr18_55141970_55142651"
"67887","chr18_55146461_55147608"
"67888","chr18_55177697_55178195"
"67889","chr18_55188677_55191253"
"67890","chr18_55196078_55196741"
"67891","chr18_55201338_55202025"
"67892","chr18_55258505_55259217"
"67893","chr18_55291042_55291848"
"67894","chr18_55343927_55344545"
"67895","chr18_55375620_55376899"
"67896","chr18_55377715_55378074"
"67897","chr18_55379395_55380117"
"67898","chr18_55422754_55423199"
"67899","chr18_55427336_55427982"
"67900","chr18_55457657_55458272"
"67901","chr18_55474613_55475056"
"67902","chr18_55483282_55483807"
"67903","chr18_55484745_55486060"
"67904","chr18_55490705_55491026"
"67905","chr18_55506016_55508505"
"67906","chr18_55519332_55520086"
"67907","chr18_55522404_55522734"
"67908","chr18_55539043_55539467"
"67909","chr18_55546421_55550376"
"67910","chr18_55623043_55624670"
"67911","chr18_55638667_55639147"
"67912","chr18_55640160_55640742"
"67913","chr18_55660445_55660835"
"67914","chr18_55692457_55696351"
"67915","chr18_55711765_55712142"
"67916","chr18_55733240_55734402"
"67917","chr18_55759108_55759446"
"67918","chr18_55761621_55762664"
"67919","chr18_55785951_55786601"
"67920","chr18_55815784_55816821"
"67921","chr18_55957276_55957643"
"67922","chr18_55967059_55967465"
"67923","chr18_56014448_56016709"
"67924","chr18_56047614_56049410"
"67925","chr18_56061114_56061654"
"67926","chr18_56136461_56137200"
"67927","chr18_56152472_56153337"
"67928","chr18_56188844_56189366"
"67929","chr18_56195455_56196064"
"67930","chr18_56250732_56251289"
"67931","chr18_56282190_56282896"
"67932","chr18_56287244_56288589"
"67933","chr18_56332730_56333634"
"67934","chr18_56377816_56378332"
"67935","chr18_56431083_56432857"
"67936","chr18_56443453_56443894"
"67937","chr18_56561697_56562900"
"67938","chr18_56571269_56571604"
"67939","chr18_56572360_56574100"
"67940","chr18_56608747_56609048"
"67941","chr18_56620766_56621485"
"67942","chr18_56622218_56622938"
"67943","chr18_56626102_56626492"
"67944","chr18_56628834_56629360"
"67945","chr18_56669538_56670200"
"67946","chr18_56682975_56683398"
"67947","chr18_56706877_56710070"
"67948","chr18_56711095_56711433"
"67949","chr18_56726455_56727710"
"67950","chr18_56745113_56745494"
"67951","chr18_56751962_56752354"
"67952","chr18_56755838_56756436"
"67953","chr18_56757131_56757464"
"67954","chr18_56760604_56761307"
"67955","chr18_56763315_56763857"
"67956","chr18_56771562_56772088"
"67957","chr18_56774163_56775114"
"67958","chr18_56780067_56780485"
"67959","chr18_56802015_56802298"
"67960","chr18_56811446_56812216"
"67961","chr18_56813993_56814490"
"67962","chr18_56815126_56816166"
"67963","chr18_56924577_56926497"
"67964","chr18_56964745_56965166"
"67965","chr18_56974875_56975774"
"67966","chr18_56997154_56997848"
"67967","chr18_57060603_57060962"
"67968","chr18_57085542_57085983"
"67969","chr18_57132593_57134874"
"67970","chr18_57183437_57184524"
"67971","chr18_57192647_57193086"
"67972","chr18_57200346_57201106"
"67973","chr18_57222092_57222593"
"67974","chr18_57225297_57225819"
