"","x"
"78309","chr8_37132047_37132446"
"78310","chr8_37159452_37159844"
"78311","chr8_3718573_3718888"
"78312","chr8_37261344_37261784"
"78313","chr8_37291075_37291940"
"78314","chr8_37345113_37345414"
"78315","chr8_37347179_37347211"
"78316","chr8_3754232_3754683"
"78317","chr8_37570049_37570455"
"78318","chr8_37716490_37716978"
"78319","chr8_37799693_37799943"
"78320","chr8_37880413_37880848"
"78321","chr8_37986856_37987526"
"78322","chr8_38304038_38304505"
"78323","chr8_38589622_38590051"
"78324","chr8_38601158_38601482"
"78325","chr8_38620554_38620950"
"78326","chr8_38659832_38661835"
"78327","chr8_38818230_38818495"
"78328","chr8_38927966_38928254"
"78329","chr8_39005378_39007064"
"78330","chr8_39021395_39022399"
"78331","chr8_39031526_39031974"
"78332","chr8_39058914_39059296"
"78333","chr8_39092355_39093679"
"78334","chr8_39130575_39131251"
"78335","chr8_39190688_39191526"
"78336","chr8_39269016_39269554"
"78337","chr8_39674080_39674467"
"78338","chr8_39678684_39678988"
"78339","chr8_39781965_39782536"
"78340","chr8_39950113_39950660"
"78341","chr8_40127025_40127578"
"78342","chr8_40132858_40133316"
"78343","chr8_40150831_40151519"
"78344","chr8_40187276_40187993"
"78345","chr8_40210832_40211450"
"78346","chr8_40227175_40227760"
"78347","chr8_40233357_40233645"
"78348","chr8_40269960_40269995"
"78349","chr8_40286076_40287274"
"78350","chr8_40296386_40297150"
"78351","chr8_40307071_40309021"
"78352","chr8_40331065_40331748"
"78353","chr8_40381407_40381698"
"78354","chr8_40418118_40418438"
"78355","chr8_40423027_40424697"
"78356","chr8_40427046_40427376"
"78357","chr8_40432250_40432598"
"78358","chr8_40446472_40446746"
"78359","chr8_40497627_40498096"
"78360","chr8_40510723_40512658"
"78361","chr8_40573147_40573577"
"78362","chr8_40609735_40610402"
"78363","chr8_40615372_40615725"
"78364","chr8_40633920_40635316"
"78365","chr8_40650159_40651319"
"78366","chr8_40861841_40863108"
"78367","chr8_40878921_40881731"
"78368","chr8_40885761_40886215"
"78369","chr8_40893947_40894275"
"78370","chr8_40925932_40926989"
"78371","chr8_40961643_40962293"
"78372","chr8_40962966_40963952"
"78373","chr8_40970120_40970686"
"78374","chr8_40974390_40974786"
"78375","chr8_40981271_40982068"
"78376","chr8_40989964_40990440"
"78377","chr8_41004609_41004798"
"78378","chr8_41016266_41017655"
"78379","chr8_41024208_41024402"
"78380","chr8_41036464_41036506"
"78381","chr8_41040819_41042156"
"78382","chr8_41043477_41043991"
"78383","chr8_41053281_41055405"
"78384","chr8_41056672_41057653"
"78385","chr8_41075762_41076163"
"78386","chr8_41115001_41115208"
"78387","chr8_41132915_41134360"
"78388","chr8_41134906_41135376"
"78389","chr8_41156264_41156345"
"78390","chr8_41175097_41175595"
"78391","chr8_41176305_41176604"
"78392","chr8_41191462_41191844"
"78393","chr8_41217665_41218503"
"78394","chr8_41238998_41241155"
"78395","chr8_41250987_41251008"
"78396","chr8_41351837_41352204"
"78397","chr8_41364442_41365095"
"78398","chr8_41373858_41375418"
"78399","chr8_4139975_4140647"
"78400","chr8_41416386_41417627"
"78401","chr8_41443528_41444005"
"78402","chr8_41549400_41550605"
"78403","chr8_41573077_41573487"
"78404","chr8_4165147_4167451"
"78405","chr8_41713827_41713854"
"78406","chr8_41742751_41743449"
"78407","chr8_41824943_41825346"
"78408","chr8_41860858_41861355"
"78409","chr8_41921120_41921487"
"78410","chr8_4192168_4193848"
"78411","chr8_4206204_4207516"
"78412","chr8_4210839_4211501"
"78413","chr8_4212524_4214589"
"78414","chr8_4216320_4217994"
"78415","chr8_42181274_42181773"
"78416","chr8_42219948_42220193"
"78417","chr8_42324666_42325164"
"78418","chr8_4238020_4239639"
"78419","chr8_4250360_4251061"
"78420","chr8_4252436_4254429"
"78421","chr8_4256871_4259860"
"78422","chr8_4275386_4276623"
"78423","chr8_4322391_4322946"
"78424","chr8_4324370_4325908"
"78425","chr8_4340274_4340715"
"78426","chr8_4359277_4359736"
"78427","chr8_4367585_4368352"
"78428","chr8_4370137_4370526"
"78429","chr8_43948865_43949819"
"78430","chr8_43956530_43956927"
"78431","chr8_44035170_44035199"
"78432","chr8_4404817_4405415"
"78433","chr8_4413291_4414156"
"78434","chr8_44177115_44177192"
"78435","chr8_44206365_44207122"
"78436","chr8_44412443_44412844"
"78437","chr8_44529674_44530075"
"78438","chr8_44689846_44690394"
"78439","chr8_44694957_44695278"
"78440","chr8_44696020_44696489"
"78441","chr8_44744930_44745654"
"78442","chr8_44758810_44759069"
"78443","chr8_44817748_44818169"
"78444","chr8_44826883_44827522"
"78445","chr8_44839173_44840410"
"78446","chr8_44899414_44900284"
"78447","chr8_44925658_44925946"
"78448","chr8_4492595_4494515"
"78449","chr8_44934431_44938997"
"78450","chr8_44957056_44957918"
"78451","chr8_44959685_44959780"
"78452","chr8_44960515_44961132"
"78453","chr8_44979922_44980599"
"78454","chr8_44985420_44986268"
"78455","chr8_44998504_44999477"
"78456","chr8_45021678_45022741"
"78457","chr8_45068690_45069320"
"78458","chr8_45108871_45110865"
"78459","chr8_4511396_4512467"
"78460","chr8_45117644_45117963"
"78461","chr8_45125619_45126125"
"78462","chr8_4516132_4516523"
"78463","chr8_45201573_45201948"
"78464","chr8_45236486_45236961"
"78465","chr8_45238192_45238598"
"78466","chr8_45274314_45274730"
"78467","chr8_45291736_45292243"
"78468","chr8_45332631_45333881"
"78469","chr8_45345018_45345419"
"78470","chr8_45357867_45359623"
"78471","chr8_45381316_45382601"
"78472","chr8_45410033_45410615"
"78473","chr8_45438633_45439660"
"78474","chr8_45454230_45454888"
"78475","chr8_45486405_45486684"
"78476","chr8_45507302_45509161"
"78477","chr8_45557569_45559627"
"78478","chr8_45627242_45629168"
"78479","chr8_45635260_45635718"
"78480","chr8_45675827_45676276"
"78481","chr8_45677807_45678327"
"78482","chr8_45689789_45690209"
"78483","chr8_45712494_45713289"
"78484","chr8_45714361_45716199"
"78485","chr8_45734083_45734506"
"78486","chr8_45751479_45752547"
"78487","chr8_45755569_45756052"
"78488","chr8_45763386_45764104"
"78489","chr8_45780600_45780905"
"78490","chr8_45796131_45796899"
"78491","chr8_45816937_45817510"
"78492","chr8_45843282_45845371"
"78493","chr8_45875029_45875746"
"78494","chr8_4588254_4588928"
"78495","chr8_45884705_45886198"
"78496","chr8_45905535_45905842"
"78497","chr8_45934300_45935198"
"78498","chr8_45974814_45976084"
"78499","chr8_45999337_46000855"
"78500","chr8_46010327_46011722"
"78501","chr8_4612412_4613917"
"78502","chr8_46151257_46153461"
"78503","chr8_46162927_46164321"
"78504","chr8_46168326_46168605"
"78505","chr8_46185338_46185792"
"78506","chr8_46210173_46212106"
"78507","chr8_46216174_46217381"
"78508","chr8_46232809_46233177"
"78509","chr8_46241847_46242341"
"78510","chr8_46281541_46281938"
"78511","chr8_46292174_46292550"
"78512","chr8_46293845_46295411"
"78513","chr8_46305799_46306107"
"78514","chr8_46311139_46311595"
"78515","chr8_46323721_46324012"
"78516","chr8_46329483_46329755"
"78517","chr8_46470002_46472178"
"78518","chr8_46488091_46488556"
"78519","chr8_46499232_46499774"
"78520","chr8_46543316_46543566"
"78521","chr8_46547234_46547701"
"78522","chr8_46551120_46552476"
"78523","chr8_46566741_46567331"
"78524","chr8_46569160_46569265"
"78525","chr8_46593060_46594215"
"78526","chr8_46616498_46619083"
"78527","chr8_46622852_46622933"
"78528","chr8_46639061_46639547"
"78529","chr8_46671548_46671861"
"78530","chr8_46686371_46687650"
"78531","chr8_46739152_46742154"
"78532","chr8_4676946_4680283"
"78533","chr8_46769573_46770368"
"78534","chr8_46835961_46836691"
"78535","chr8_46888735_46888974"
"78536","chr8_46892474_46893043"
"78537","chr8_46934937_46935263"
"78538","chr8_46953382_46953882"
"78539","chr8_46963235_46963380"
"78540","chr8_47016211_47016894"
"78541","chr8_47067033_47067541"
"78542","chr8_47082283_47082799"
"78543","chr8_47208151_47208727"
"78544","chr8_47217942_47219217"
"78545","chr8_47232277_47232573"
"78546","chr8_47240315_47240684"
"78547","chr8_47241222_47244489"
"78548","chr8_47245019_47245559"
"78549","chr8_47262704_47263818"
"78550","chr8_47268035_47268951"
"78551","chr8_47279878_47280194"
"78552","chr8_47283979_47290144"
"78553","chr8_47324121_47324855"
"78554","chr8_47333893_47334958"
"78555","chr8_47339750_47339861"
"78556","chr8_47345023_47346569"
"78557","chr8_47350446_47351031"
"78558","chr8_47352106_47352378"
"78559","chr8_47354702_47356271"
"78560","chr8_47363198_47363748"
"78561","chr8_47369616_47369748"
"78562","chr8_47370476_47372060"
"78563","chr8_47381185_47381586"
"78564","chr8_47384177_47384534"
"78565","chr8_47412520_47414557"
"78566","chr8_47431213_47431713"
"78567","chr8_47455359_47455675"
"78568","chr8_47461608_47462057"
"78569","chr8_47480097_47480429"
"78570","chr8_47482077_47482745"
"78571","chr8_47532682_47534302"
"78572","chr8_47536388_47536524"
"78573","chr8_47581339_47581902"
"78574","chr8_47590441_47590713"
"78575","chr8_47642400_47643155"
"78576","chr8_47673136_47676664"
"78577","chr8_47690861_47690890"
"78578","chr8_47693188_47693545"
"78579","chr8_47712959_47714979"
"78580","chr8_47718682_47719038"
"78581","chr8_47737126_47737498"
"78582","chr8_47743322_47743891"
"78583","chr8_47750080_47750478"
"78584","chr8_47783825_47784320"
"78585","chr8_47787770_47787931"
"78586","chr8_4779130_4779903"
"78587","chr8_47823930_47824453"
"78588","chr8_47867034_47867593"
"78589","chr8_47872285_47872782"
"78590","chr8_47890284_47890457"
"78591","chr8_47932156_47932641"
"78592","chr8_47948148_47948336"
"78593","chr8_47974075_47975132"
"78594","chr8_47985219_47985903"
"78595","chr8_47989609_47991342"
"78596","chr8_48016467_48016954"
"78597","chr8_48038499_48038648"
"78598","chr8_48063467_48064231"
"78599","chr8_48097027_48098463"
"78600","chr8_48109707_48110868"
"78601","chr8_48137113_48138376"
"78602","chr8_48140001_48140287"
"78603","chr8_48141027_48141475"
"78604","chr8_48146272_48146797"
"78605","chr8_48151849_48154217"
"78606","chr8_48178944_48179375"
"78607","chr8_48207102_48207739"
"78608","chr8_48214870_48215621"
"78609","chr8_48220497_48221134"
"78610","chr8_48221882_48222958"
"78611","chr8_48224829_48225103"
"78612","chr8_48239998_48240027"
"78613","chr8_48278287_48278755"
"78614","chr8_48285469_48285772"
"78615","chr8_48300525_48301209"
"78616","chr8_48309243_48310171"
"78617","chr8_48312137_48314125"
"78618","chr8_48319549_48320230"
"78619","chr8_48322380_48323441"
"78620","chr8_48342389_48343082"
"78621","chr8_48353445_48353852"
"78622","chr8_48367101_48367985"
"78623","chr8_48376473_48377515"
"78624","chr8_48400485_48401110"
"78625","chr8_48414743_48415770"
"78626","chr8_48437501_48438301"
"78627","chr8_48445636_48446067"
"78628","chr8_48450622_48451146"
"78629","chr8_48456163_48456889"
"78630","chr8_48458189_48459026"
"78631","chr8_48477522_48477935"
"78632","chr8_48482209_48482833"
"78633","chr8_48488699_48489070"
"78634","chr8_48490301_48491179"
"78635","chr8_48501304_48501583"
"78636","chr8_48508582_48509763"
"78637","chr8_48510996_48512062"
"78638","chr8_48522044_48522503"
"78639","chr8_48527437_48528041"
"78640","chr8_48552392_48552622"
"78641","chr8_48553453_48556410"
"78642","chr8_48560286_48560595"
"78643","chr8_48567737_48568916"
"78644","chr8_48572858_48573372"
"78645","chr8_48596307_48596785"
"78646","chr8_48600722_48601094"
"78647","chr8_48646180_48646738"
"78648","chr8_48665352_48665450"
"78649","chr8_4868746_4869159"
"78650","chr8_48690646_48690993"
"78651","chr8_48722927_48723898"
"78652","chr8_48739962_48741357"
"78653","chr8_48755406_48755881"
"78654","chr8_48763120_48763825"
"78655","chr8_48775823_48776515"
"78656","chr8_48828889_48829469"
"78657","chr8_48842477_48844343"
"78658","chr8_48880454_48881011"
"78659","chr8_49006701_49006806"
"78660","chr8_49136665_49137101"
"78661","chr8_49223894_49224333"
"78662","chr8_49243097_49243400"
"78663","chr8_49265995_49266287"
"78664","chr8_49326633_49327233"
"78665","chr8_49362411_49363197"
"78666","chr8_49379476_49379692"
"78667","chr8_49461919_49463456"
"78668","chr8_49503602_49503835"
"78669","chr8_49533518_49534505"
"78670","chr8_49543181_49544132"
"78671","chr8_49556142_49556414"
"78672","chr8_49563638_49563851"
"78673","chr8_49738158_49738316"
"78674","chr8_49773905_49774101"
"78675","chr8_49825044_49825351"
"78676","chr8_49826075_49826721"
"78677","chr8_49829307_49829790"
"78678","chr8_49998603_49999052"
"78679","chr8_50082424_50082921"
"78680","chr8_50120084_50120415"
"78681","chr8_50276375_50276789"
"78682","chr8_50292214_50292571"
"78683","chr8_50293458_50294048"
"78684","chr8_50300432_50300749"
"78685","chr8_50316655_50317044"
"78686","chr8_50379796_50380073"
"78687","chr8_50521624_50521667"
"78688","chr8_50915149_50917865"
"78689","chr8_50967589_50967713"
"78690","chr8_51145345_51145756"
"78691","chr8_51298484_51299046"
"78692","chr8_51447210_51448014"
"78693","chr8_51502640_51502857"
"78694","chr8_5262372_5262860"
"78695","chr8_5297188_5297589"
"78696","chr8_53511443_53512241"
"78697","chr8_53600109_53600816"
"78698","chr8_53607068_53607461"
"78699","chr8_53629056_53629466"
"78700","chr8_53638309_53639354"
"78701","chr8_53680751_53681308"
"78702","chr8_53695328_53695792"
"78703","chr8_53821146_53821413"
"78704","chr8_53870027_53870412"
"78705","chr8_53892416_53893299"
"78706","chr8_54076659_54078287"
"78707","chr8_54163509_54163923"
"78708","chr8_54228727_54229315"
"78709","chr8_54233312_54233644"
"78710","chr8_54270106_54270536"
"78711","chr8_54414098_54414482"
"78712","chr8_54451604_54451788"
"78713","chr8_54491151_54491438"
"78714","chr8_54493091_54493565"
"78715","chr8_54502930_54503530"
"78716","chr8_54507490_54510055"
"78717","chr8_54529001_54530644"
"78718","chr8_54537335_54537659"
"78719","chr8_54567183_54567483"
"78720","chr8_54594516_54595036"
"78721","chr8_54597024_54597258"
"78722","chr8_54600511_54601164"
"78723","chr8_54660706_54661111"
"78724","chr8_54723888_54724940"
"78725","chr8_54736596_54737118"
"78726","chr8_54742500_54743378"
"78727","chr8_54779347_54780842"
"78728","chr8_54792362_54792500"
"78729","chr8_54806245_54806547"
"78730","chr8_54829722_54830270"
"78731","chr8_54836164_54837230"
"78732","chr8_54864210_54865125"
"78733","chr8_54876230_54876935"
"78734","chr8_54877670_54878138"
"78735","chr8_54894735_54895456"
"78736","chr8_54953513_54958328"
"78737","chr8_54989097_54989475"
"78738","chr8_54991778_54992662"
"78739","chr8_55002291_55003104"
"78740","chr8_55025808_55027080"
"78741","chr8_55033969_55035806"
"78742","chr8_55102359_55102479"
"78743","chr8_55103990_55104554"
"78744","chr8_5591496_5592039"
"78745","chr8_55939794_55941000"
"78746","chr8_55997849_55998261"
"78747","chr8_56063117_56063424"
"78748","chr8_56129610_56129678"
"78749","chr8_56150087_56150296"
"78750","chr8_56293500_56294991"
"78751","chr8_56465301_56465426"
"78752","chr8_56475093_56475546"
"78753","chr8_56508513_56509517"
"78754","chr8_56530390_56530721"
"78755","chr8_56550270_56552074"
"78756","chr8_56615063_56615584"
"78757","chr8_56629266_56629556"
"78758","chr8_56682548_56682866"
"78759","chr8_56706814_56707522"
"78760","chr8_56784568_56784650"
"78761","chr8_57312109_57312680"
"78762","chr8_57321032_57322437"
"78763","chr8_57328129_57328985"
"78764","chr8_57333297_57334510"
"78765","chr8_57340749_57341242"
"78766","chr8_57353310_57354287"
"78767","chr8_57360845_57361337"
"78768","chr8_57409858_57410951"
"78769","chr8_57426161_57426396"
"78770","chr8_57429158_57429647"
"78771","chr8_57435660_57436661"
"78772","chr8_57455746_57456099"
"78773","chr8_57456721_57457701"
"78774","chr8_57468909_57468913"
"78775","chr8_57486324_57488899"
"78776","chr8_57498599_57499563"
"78777","chr8_57503677_57503996"
"78778","chr8_57510805_57512988"
"78779","chr8_57530597_57531443"
"78780","chr8_57540140_57540793"
"78781","chr8_57546599_57546738"
"78782","chr8_57569385_57569841"
"78783","chr8_57574357_57574855"
"78784","chr8_57576313_57576627"
"78785","chr8_57579846_57580158"
"78786","chr8_57584285_57584999"
"78787","chr8_57596025_57596092"
"78788","chr8_57651415_57654226"
"78789","chr8_57680069_57680143"
"78790","chr8_57791405_57791680"
"78791","chr8_57799668_57800856"
"78792","chr8_57819503_57819871"
"78793","chr8_57833076_57833087"
"78794","chr8_57836167_57836846"
"78795","chr8_57841247_57843933"
"78796","chr8_57879433_57879933"
"78797","chr8_57892177_57892728"
"78798","chr8_57922296_57922979"
"78799","chr8_57927088_57927474"
"78800","chr8_57939427_57939923"
"78801","chr8_57962143_57963284"
"78802","chr8_57974046_57974510"
"78803","chr8_57989851_57989943"
"78804","chr8_5800442_5801053"
"78805","chr8_58147060_58147286"
"78806","chr8_58182895_58182957"
"78807","chr8_58253572_58254164"
"78808","chr8_58313676_58313803"
"78809","chr8_58372052_58372877"
"78810","chr8_58396478_58396901"
"78811","chr8_58566113_58566433"
"78812","chr8_58575386_58575527"
"78813","chr8_58668590_58668958"
"78814","chr8_58691770_58692181"
"78815","chr8_58805383_58805392"
"78816","chr8_58911958_58913565"
"78817","chr8_58931116_58931469"
"78818","chr8_5917803_5918681"
"78819","chr8_59352875_59353439"
"78820","chr8_59436238_59436539"
"78821","chr8_59499727_59499994"
"78822","chr8_59522927_59523101"
"78823","chr8_59776397_59776650"
"78824","chr8_59911474_59911826"
"78825","chr8_60028625_60029085"
"78826","chr8_6012158_6012559"
"78827","chr8_6043823_6044491"
"78828","chr8_60444941_60445381"
"78829","chr8_60466682_60467370"
"78830","chr8_60505449_60506746"
"78831","chr8_60616901_60617316"
"78832","chr8_60630993_60633761"
"78833","chr8_60657450_60658025"
"78834","chr8_60666805_60667208"
"78835","chr8_60712805_60712840"
"78836","chr8_60773516_60774153"
"78837","chr8_60865552_60865884"
"78838","chr8_60889647_60890981"
"78839","chr8_6090123_6090284"
"78840","chr8_60950081_60950103"
"78841","chr8_60953902_60955130"
"78842","chr8_60982626_60984258"
"78843","chr8_60992371_60994025"
"78844","chr8_61041929_61042383"
"78845","chr8_61075043_61075496"
"78846","chr8_61178629_61179154"
"78847","chr8_61210929_61211190"
"78848","chr8_61215300_61215947"
"78849","chr8_61223446_61225286"
"78850","chr8_61236511_61237552"
"78851","chr8_61247245_61248243"
"78852","chr8_61258571_61260283"
"78853","chr8_61265420_61265507"
"78854","chr8_61270258_61270902"
"78855","chr8_61274591_61275301"
"78856","chr8_61287947_61289171"
"78857","chr8_61295451_61295954"
"78858","chr8_61301203_61302143"
"78859","chr8_61306684_61306860"
"78860","chr8_61309453_61310613"
"78861","chr8_61316444_61316671"
"78862","chr8_61317180_61318006"
"78863","chr8_6132421_6132522"
"78864","chr8_61324243_61325846"
"78865","chr8_61356254_61356625"
"78866","chr8_61374398_61374764"
"78867","chr8_61378903_61379752"
"78868","chr8_61386365_61388085"
"78869","chr8_61391095_61391326"
"78870","chr8_61403793_61404378"
"78871","chr8_61415524_61415861"
"78872","chr8_61420107_61420545"
"78873","chr8_61421141_61422358"
"78874","chr8_61427840_61428207"
"78875","chr8_61446169_61447113"
"78876","chr8_61479847_61480608"
"78877","chr8_61487298_61488428"
"78878","chr8_61499112_61499223"
"78879","chr8_61500843_61501368"
"78880","chr8_61515103_61516788"
"78881","chr8_61522134_61522539"
"78882","chr8_61526988_61527407"
"78883","chr8_61539814_61540309"
"78884","chr8_61590162_61591841"
"78885","chr8_61606482_61607719"
"78886","chr8_61623985_61624262"
"78887","chr8_61642443_61642869"
"78888","chr8_61703369_61703803"
"78889","chr8_61756992_61757970"
"78890","chr8_61759061_61760555"
"78891","chr8_61823086_61823748"
"78892","chr8_61865341_61865816"
"78893","chr8_61875200_61875709"
"78894","chr8_61894087_61894425"
"78895","chr8_61927689_61928433"
"78896","chr8_61989657_61989698"
"78897","chr8_6207491_6208095"
"78898","chr8_62080167_62080645"
"78899","chr8_6241177_6241193"
"78900","chr8_62555870_62556270"
"78901","chr8_62575662_62576455"
"78902","chr8_6288968_6289097"
"78903","chr8_62950649_62952153"
"78904","chr8_6315268_6315885"
"78905","chr8_6349978_6350517"
"78906","chr8_63877157_63877875"
"78907","chr8_63951871_63952428"
"78908","chr8_64023617_64023948"
"78909","chr8_64048514_64048848"
"78910","chr8_64152189_64153723"
"78911","chr8_64204231_64206944"
"78912","chr8_64215392_64215779"
"78913","chr8_64318656_64319558"
"78914","chr8_64320308_64320946"
"78915","chr8_64344910_64345356"
"78916","chr8_64346371_64346894"
"78917","chr8_64412530_64412924"
"78918","chr8_64422483_64422828"
"78919","chr8_64472968_64473062"
"78920","chr8_64496435_64497181"
"78921","chr8_64548394_64548896"
"78922","chr8_6456615_6457367"
"78923","chr8_64597010_64597483"
"78924","chr8_64618608_64619060"
"78925","chr8_64624587_64625217"
"78926","chr8_64644150_64645082"
"78927","chr8_64658108_64658392"
"78928","chr8_64659058_64659594"
"78929","chr8_64671908_64672335"
"78930","chr8_64691719_64693696"
"78931","chr8_64732853_64734199"
"78932","chr8_64761321_64761808"
"78933","chr8_64834425_64835010"
"78934","chr8_64848207_64850784"
"78935","chr8_64883740_64884270"
"78936","chr8_64903847_64903954"
"78937","chr8_6492504_6492664"
"78938","chr8_64925847_64926955"
"78939","chr8_64937690_64938115"
"78940","chr8_64941072_64941970"
"78941","chr8_64944839_64945179"
"78942","chr8_64946662_64948082"
"78943","chr8_65022523_65022850"
"78944","chr8_65037033_65037605"
"78945","chr8_65068400_65068610"
"78946","chr8_65110361_65110835"
"78947","chr8_65159010_65159568"
"78948","chr8_65160643_65161097"
"78949","chr8_65288665_65289061"
"78950","chr8_65349423_65349737"
"78951","chr8_65371748_65371789"
"78952","chr8_65448302_65448538"
"78953","chr8_65588599_65588818"
"78954","chr8_65617601_65619331"
"78955","chr8_65646301_65646596"
"78956","chr8_6572237_6572863"
"78957","chr8_65922216_65923131"
"78958","chr8_65966626_65966970"
"78959","chr8_65987622_65987961"
"78960","chr8_6604413_6604816"
"78961","chr8_6606863_6607618"
"78962","chr8_66098040_66098401"
"78963","chr8_66167747_66167891"
"78964","chr8_66203758_66204485"
"78965","chr8_66362961_66363801"
"78966","chr8_66413178_66413338"
"78967","chr8_66441120_66441581"
"78968","chr8_66442733_66443187"
"78969","chr8_6645274_6646100"
"78970","chr8_66457122_66457376"
"78971","chr8_66485928_66487069"
"78972","chr8_66495683_66496151"
"78973","chr8_66497198_66497685"
"78974","chr8_6657479_6658034"
"78975","chr8_66687396_66688540"
"78976","chr8_66696720_66698655"
"78977","chr8_66714611_66715051"
"78978","chr8_66722859_66723228"
"78979","chr8_66759775_66760092"
"78980","chr8_66771184_66771486"
"78981","chr8_66772710_66772942"
"78982","chr8_66777079_66778360"
"78983","chr8_66779328_66780081"
"78984","chr8_66859882_66861962"
"78985","chr8_66948073_66948521"
"78986","chr8_67086376_67086424"
"78987","chr8_6708966_6709542"
"78988","chr8_67108428_67108586"
"78989","chr8_67405928_67406429"
"78990","chr8_67431131_67431870"
"78991","chr8_67438134_67438652"
"78992","chr8_67439952_67440231"
"78993","chr8_67494545_67495065"
"78994","chr8_67520450_67520529"
"78995","chr8_67631700_67632050"
"78996","chr8_67726118_67726376"
"78997","chr8_67817083_67818850"
"78998","chr8_67878300_67878733"
"78999","chr8_67896371_67896807"
"79000","chr8_67917117_67917511"
"79001","chr8_67950195_67950886"
"79002","chr8_67961486_67961634"
"79003","chr8_67972308_67972729"
"79004","chr8_67973492_67974950"
"79005","chr8_67986449_67986946"
"79006","chr8_67994936_67995252"
"79007","chr8_68034044_68034455"
"79008","chr8_68041425_68041682"
"79009","chr8_68044775_68045220"
"79010","chr8_68058868_68058925"
"79011","chr8_68061010_68063053"
"79012","chr8_68083528_68084256"
"79013","chr8_68125227_68126290"
"79014","chr8_68153396_68153741"
"79015","chr8_68161545_68161926"
"79016","chr8_6817480_6817717"
"79017","chr8_68187664_68188065"
"79018","chr8_68205319_68206032"
"79019","chr8_68232959_68233378"
"79020","chr8_68276964_68277701"
"79021","chr8_68324299_68324539"
"79022","chr8_68333106_68333230"
"79023","chr8_68353271_68353747"
"79024","chr8_68360014_68360337"
"79025","chr8_68361893_68362884"
"79026","chr8_68368396_68369177"
"79027","chr8_68427784_68428190"
"79028","chr8_68430823_68431579"
"79029","chr8_68483977_68484775"
"79030","chr8_68514873_68515364"
"79031","chr8_68556905_68557355"
"79032","chr8_68558092_68559022"
"79033","chr8_68593310_68593716"
"79034","chr8_68635655_68635910"
"79035","chr8_68687807_68688308"
"79036","chr8_68694419_68694986"
"79037","chr8_68734450_68736013"
"79038","chr8_68766791_68767093"
"79039","chr8_68793277_68794901"
"79040","chr8_68808517_68809019"
"79041","chr8_68825127_68825460"
"79042","chr8_68830003_68830665"
"79043","chr8_68839408_68839583"
"79044","chr8_6886744_6887231"
"79045","chr8_68880112_68882095"
"79046","chr8_69023211_69023840"
"79047","chr8_69088164_69090181"
"79048","chr8_69118823_69119329"
"79049","chr8_69121013_69123454"
"79050","chr8_69131240_69131436"
"79051","chr8_69131974_69132430"
"79052","chr8_69133937_69134659"
"79053","chr8_69149175_69149886"
"79054","chr8_69158518_69159352"
"79055","chr8_69160749_69162069"
"79056","chr8_69176339_69176799"
"79057","chr8_69182864_69184972"
"79058","chr8_69192162_69193937"
"79059","chr8_69206217_69206887"
"79060","chr8_69208578_69209701"
"79061","chr8_69270437_69271741"
"79062","chr8_69328549_69329295"
"79063","chr8_69394906_69396077"
"79064","chr8_69399051_69399999"
"79065","chr8_69549578_69549991"
"79066","chr8_69584350_69585275"
"79067","chr8_69624230_69626054"
"79068","chr8_69653919_69655346"
"79069","chr8_69716201_69717722"
"79070","chr8_69749346_69750537"
"79071","chr8_69774186_69775462"
"79072","chr8_69790428_69791944"
"79073","chr8_69808286_69809813"
"79074","chr8_69821710_69823393"
"79075","chr8_69831868_69833532"
"79076","chr8_69874111_69874519"
"79077","chr8_69881185_69883839"
"79078","chr8_69885649_69886050"
"79079","chr8_69886642_69889174"
"79080","chr8_69890727_69892076"
"79081","chr8_69893809_69894244"
"79082","chr8_69901035_69903862"
"79083","chr8_69918885_69919426"
"79084","chr8_69920234_69920739"
"79085","chr8_69936419_69936835"
"79086","chr8_69973365_69974911"
"79087","chr8_69995540_69997341"
"79088","chr8_70001627_70001946"
"79089","chr8_70042113_70043602"
"79090","chr8_70072360_70072683"
"79091","chr8_70083283_70085025"
"79092","chr8_70087597_70088584"
"79093","chr8_70089613_70089763"
"79094","chr8_70104540_70104873"
"79095","chr8_70106082_70106205"
"79096","chr8_70112438_70112921"
"79097","chr8_70118425_70121287"
"79098","chr8_70128486_70129973"
"79099","chr8_70130889_70131899"
"79100","chr8_70138728_70140314"
"79101","chr8_70152426_70153122"
"79102","chr8_70158120_70158985"
"79103","chr8_70166501_70167165"
"79104","chr8_70171872_70172837"
"79105","chr8_70199873_70200886"
"79106","chr8_70211540_70213370"
"79107","chr8_70216504_70217002"
"79108","chr8_70233544_70235192"
"79109","chr8_70268800_70269380"
"79110","chr8_70282365_70284149"
"79111","chr8_70302049_70303140"
"79112","chr8_70315274_70317902"
"79113","chr8_70330335_70332862"
"79114","chr8_70343654_70344160"
"79115","chr8_70352516_70354223"
"79116","chr8_70373789_70375171"
"79117","chr8_70383232_70383732"
"79118","chr8_70415555_70415853"
"79119","chr8_70417961_70418291"
"79120","chr8_70418897_70419369"
"79121","chr8_70439007_70440383"
"79122","chr8_70447614_70448168"
"79123","chr8_70476445_70477606"
"79124","chr8_70486739_70487623"
"79125","chr8_70490834_70491316"
"79126","chr8_70492734_70495723"
"79127","chr8_70503026_70503526"
"79128","chr8_70504401_70505302"
"79129","chr8_70505872_70507220"
"79130","chr8_70509927_70511119"
"79131","chr8_70522684_70523717"
